election_name,election_day,polling_place_id,polling_place_name,address_line_1,address_line_2,city,state,zip,formatted_address,ballot_drop_off,dropoff_type,open_at,close_at,county_name
Kansas General Election,2022-11-08 0:00:00,885968,Russell County Courthouse - Clerk's Office (Hand off inside),401 N Main St,,Russell,KS,67665,"401 N Main St, Russell, KS 67665, USA",TRUE,hand off inside,2022-11-03 13:00:00,2022-11-03 22:00:00,Russell County
Kansas General Election,2022-11-08 0:00:00,885968,Russell County Courthouse - Clerk's Office (Hand off inside),401 N Main St,,Russell,KS,67665,"401 N Main St, Russell, KS 67665, USA",TRUE,hand off inside,2022-11-04 13:00:00,2022-11-04 22:00:00,Russell County
Kansas General Election,2022-11-08 0:00:00,885968,Russell County Courthouse - Clerk's Office (Hand off inside),401 N Main St,,Russell,KS,67665,"401 N Main St, Russell, KS 67665, USA",TRUE,hand off inside,2022-11-07 14:00:00,2022-11-07 18:00:00,Russell County
Kansas General Election,2022-11-08 0:00:00,885727,Saline County Election Office,300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",FALSE,,2022-10-24 13:00:00,2022-10-24 22:00:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885727,Saline County Election Office,300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",FALSE,,2022-10-25 13:00:00,2022-10-25 22:00:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885727,Saline County Election Office,300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",FALSE,,2022-10-26 13:00:00,2022-10-26 22:00:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885727,Saline County Election Office,300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",FALSE,,2022-10-27 13:00:00,2022-10-27 22:00:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885727,Saline County Election Office,300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",FALSE,,2022-10-28 13:00:00,2022-10-28 22:00:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885727,Saline County Election Office,300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",FALSE,,2022-10-31 13:00:00,2022-10-31 22:00:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885727,Saline County Election Office,300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",FALSE,,2022-11-01 13:00:00,2022-11-01 22:00:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885727,Saline County Election Office,300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",FALSE,,2022-11-02 13:00:00,2022-11-02 22:00:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885727,Saline County Election Office,300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",FALSE,,2022-11-03 13:00:00,2022-11-03 22:00:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885727,Saline County Election Office,300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",FALSE,,2022-11-04 13:00:00,2022-11-04 22:00:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885727,Saline County Election Office,300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",FALSE,,2022-11-05 14:00:00,2022-11-05 21:00:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885727,Saline County Election Office,300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",FALSE,,2022-11-07 14:00:00,2022-11-07 18:00:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885728,Saline County Election Office (Hand off inside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,hand off inside,2022-10-24 13:00:00,2022-10-24 22:00:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885728,Saline County Election Office (Hand off inside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,hand off inside,2022-10-25 13:00:00,2022-10-25 22:00:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885728,Saline County Election Office (Hand off inside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,hand off inside,2022-10-26 13:00:00,2022-10-26 22:00:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885728,Saline County Election Office (Hand off inside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,hand off inside,2022-10-27 13:00:00,2022-10-27 22:00:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885728,Saline County Election Office (Hand off inside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,hand off inside,2022-10-28 13:00:00,2022-10-28 22:00:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885728,Saline County Election Office (Hand off inside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,hand off inside,2022-10-31 13:00:00,2022-10-31 22:00:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885728,Saline County Election Office (Hand off inside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,hand off inside,2022-11-01 13:00:00,2022-11-01 22:00:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885728,Saline County Election Office (Hand off inside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,hand off inside,2022-11-02 13:00:00,2022-11-02 22:00:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885728,Saline County Election Office (Hand off inside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,hand off inside,2022-11-03 13:00:00,2022-11-03 22:00:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885728,Saline County Election Office (Hand off inside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,hand off inside,2022-11-04 13:00:00,2022-11-04 22:00:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885728,Saline County Election Office (Hand off inside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,hand off inside,2022-11-05 14:00:00,2022-11-05 21:00:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885728,Saline County Election Office (Hand off inside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,hand off inside,2022-11-07 14:00:00,2022-11-07 18:00:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885729,Saline County Election Office (Dropbox outside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,dropbox outside,2022-10-19 13:00:00,2022-10-20 4:59:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885729,Saline County Election Office (Dropbox outside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,dropbox outside,2022-10-20 5:00:00,2022-10-21 4:59:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885729,Saline County Election Office (Dropbox outside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,dropbox outside,2022-10-21 5:00:00,2022-10-22 4:59:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885729,Saline County Election Office (Dropbox outside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,dropbox outside,2022-10-22 5:00:00,2022-10-23 4:59:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885729,Saline County Election Office (Dropbox outside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,dropbox outside,2022-10-23 5:00:00,2022-10-24 4:59:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885729,Saline County Election Office (Dropbox outside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,dropbox outside,2022-10-24 5:00:00,2022-10-25 4:59:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885729,Saline County Election Office (Dropbox outside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,dropbox outside,2022-10-25 5:00:00,2022-10-26 4:59:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885729,Saline County Election Office (Dropbox outside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,dropbox outside,2022-10-26 5:00:00,2022-10-27 4:59:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885729,Saline County Election Office (Dropbox outside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,dropbox outside,2022-10-27 5:00:00,2022-10-28 4:59:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885729,Saline County Election Office (Dropbox outside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,dropbox outside,2022-10-28 5:00:00,2022-10-29 4:59:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885729,Saline County Election Office (Dropbox outside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,dropbox outside,2022-10-29 5:00:00,2022-10-30 4:59:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885729,Saline County Election Office (Dropbox outside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,dropbox outside,2022-10-30 5:00:00,2022-10-31 4:59:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885729,Saline County Election Office (Dropbox outside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,dropbox outside,2022-10-31 5:00:00,2022-11-01 4:59:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885729,Saline County Election Office (Dropbox outside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,dropbox outside,2022-11-01 5:00:00,2022-11-02 4:59:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885729,Saline County Election Office (Dropbox outside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,dropbox outside,2022-11-02 5:00:00,2022-11-03 4:59:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885729,Saline County Election Office (Dropbox outside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,dropbox outside,2022-11-03 5:00:00,2022-11-04 4:59:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885729,Saline County Election Office (Dropbox outside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,dropbox outside,2022-11-04 5:00:00,2022-11-05 4:59:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885729,Saline County Election Office (Dropbox outside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,dropbox outside,2022-11-05 5:00:00,2022-11-06 4:59:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885729,Saline County Election Office (Dropbox outside),300 W Ash Street,,Salina,KS,67401,"300 W Ash St, Salina, KS 67401, USA",TRUE,dropbox outside,2022-11-06 5:00:00,2022-11-07 5:59:00,Saline County
Kansas General Election,2022-11-08 0:00:00,885989,Scott County Clerk's Office,303 Court St,,Scott City,KS,67871,"303 Court St, Scott City, KS 67871, USA",FALSE,,2022-10-19 13:00:00,2022-10-19 22:00:00,Scott County
Kansas General Election,2022-11-08 0:00:00,885989,Scott County Clerk's Office,303 Court St,,Scott City,KS,67871,"303 Court St, Scott City, KS 67871, USA",FALSE,,2022-10-20 13:00:00,2022-10-20 22:00:00,Scott County
Kansas General Election,2022-11-08 0:00:00,885989,Scott County Clerk's Office,303 Court St,,Scott City,KS,67871,"303 Court St, Scott City, KS 67871, USA",FALSE,,2022-10-21 13:00:00,2022-10-21 22:00:00,Scott County
Kansas General Election,2022-11-08 0:00:00,885990,Scott County Clerk,303 Court St,,Scott City,KS,67871,"303 Court St, Scott City, KS 67871, USA",FALSE,,2022-10-24 13:00:00,2022-10-24 22:00:00,Scott County
Kansas General Election,2022-11-08 0:00:00,885990,Scott County Clerk,303 Court St,,Scott City,KS,67871,"303 Court St, Scott City, KS 67871, USA",FALSE,,2022-10-25 13:00:00,2022-10-25 22:00:00,Scott County
Kansas General Election,2022-11-08 0:00:00,885990,Scott County Clerk,303 Court St,,Scott City,KS,67871,"303 Court St, Scott City, KS 67871, USA",FALSE,,2022-10-26 13:00:00,2022-10-26 22:00:00,Scott County
Kansas General Election,2022-11-08 0:00:00,885990,Scott County Clerk,303 Court St,,Scott City,KS,67871,"303 Court St, Scott City, KS 67871, USA",FALSE,,2022-10-27 13:00:00,2022-10-27 22:00:00,Scott County
Kansas General Election,2022-11-08 0:00:00,885990,Scott County Clerk,303 Court St,,Scott City,KS,67871,"303 Court St, Scott City, KS 67871, USA",FALSE,,2022-10-28 13:00:00,2022-10-28 22:00:00,Scott County
Kansas General Election,2022-11-08 0:00:00,885990,Scott County Clerk,303 Court St,,Scott City,KS,67871,"303 Court St, Scott City, KS 67871, USA",FALSE,,2022-10-31 13:00:00,2022-10-31 22:00:00,Scott County
Kansas General Election,2022-11-08 0:00:00,885990,Scott County Clerk,303 Court St,,Scott City,KS,67871,"303 Court St, Scott City, KS 67871, USA",FALSE,,2022-11-01 13:00:00,2022-11-01 22:00:00,Scott County
Kansas General Election,2022-11-08 0:00:00,885990,Scott County Clerk,303 Court St,,Scott City,KS,67871,"303 Court St, Scott City, KS 67871, USA",FALSE,,2022-11-02 13:00:00,2022-11-02 22:00:00,Scott County
Kansas General Election,2022-11-08 0:00:00,885990,Scott County Clerk,303 Court St,,Scott City,KS,67871,"303 Court St, Scott City, KS 67871, USA",FALSE,,2022-11-03 13:00:00,2022-11-03 22:00:00,Scott County
Kansas General Election,2022-11-08 0:00:00,885990,Scott County Clerk,303 Court St,,Scott City,KS,67871,"303 Court St, Scott City, KS 67871, USA",FALSE,,2022-11-04 13:00:00,2022-11-04 22:00:00,Scott County
Kansas General Election,2022-11-08 0:00:00,885990,Scott County Clerk,303 Court St,,Scott City,KS,67871,"303 Court St, Scott City, KS 67871, USA",FALSE,,2022-11-07 14:00:00,2022-11-07 18:00:00,Scott County
Kansas General Election,2022-11-08 0:00:00,885997,Scott County Courthouse (Alley behind courthouse) (Dropbox outside),303 Court St,,Scott City,KS,67871,"303 Court St, Scott City, KS 67871, USA",TRUE,dropbox outside,2022-10-19 13:00:00,2022-10-19 22:00:00,Scott County
Kansas General Election,2022-11-08 0:00:00,885997,Scott County Courthouse (Alley behind courthouse) (Dropbox outside),303 Court St,,Scott City,KS,67871,"303 Court St, Scott City, KS 67871, USA",TRUE,dropbox outside,2022-10-20 13:00:00,2022-10-20 22:00:00,Scott County
Kansas General Election,2022-11-08 0:00:00,885997,Scott County Courthouse (Alley behind courthouse) (Dropbox outside),303 Court St,,Scott City,KS,67871,"303 Court St, Scott City, KS 67871, USA",TRUE,dropbox outside,2022-10-21 13:00:00,2022-10-21 22:00:00,Scott County
Kansas General Election,2022-11-08 0:00:00,885997,Scott County Courthouse (Alley behind courthouse) (Dropbox outside),303 Court St,,Scott City,KS,67871,"303 Court St, Scott City, KS 67871, USA",TRUE,dropbox outside,2022-10-24 13:00:00,2022-10-24 22:00:00,Scott County
Kansas General Election,2022-11-08 0:00:00,885997,Scott County Courthouse (Alley behind courthouse) (Dropbox outside),303 Court St,,Scott City,KS,67871,"303 Court St, Scott City, KS 67871, USA",TRUE,dropbox outside,2022-10-25 13:00:00,2022-10-25 22:00:00,Scott County
Kansas General Election,2022-11-08 0:00:00,885997,Scott County Courthouse (Alley behind courthouse) (Dropbox outside),303 Court St,,Scott City,KS,67871,"303 Court St, Scott City, KS 67871, USA",TRUE,dropbox outside,2022-10-26 13:00:00,2022-10-26 22:00:00,Scott County
Kansas General Election,2022-11-08 0:00:00,885997,Scott County Courthouse (Alley behind courthouse) (Dropbox outside),303 Court St,,Scott City,KS,67871,"303 Court St, Scott City, KS 67871, USA",TRUE,dropbox outside,2022-10-27 13:00:00,2022-10-27 22:00:00,Scott County
Kansas General Election,2022-11-08 0:00:00,885997,Scott County Courthouse (Alley behind courthouse) (Dropbox outside),303 Court St,,Scott City,KS,67871,"303 Court St, Scott City, KS 67871, USA",TRUE,dropbox outside,2022-10-28 13:00:00,2022-10-28 22:00:00,Scott County
Kansas General Election,2022-11-08 0:00:00,885997,Scott County Courthouse (Alley behind courthouse) (Dropbox outside),303 Court St,,Scott City,KS,67871,"303 Court St, Scott City, KS 67871, USA",TRUE,dropbox outside,2022-10-31 13:00:00,2022-10-31 22:00:00,Scott County
Kansas General Election,2022-11-08 0:00:00,885997,Scott County Courthouse (Alley behind courthouse) (Dropbox outside),303 Court St,,Scott City,KS,67871,"303 Court St, Scott City, KS 67871, USA",TRUE,dropbox outside,2022-11-01 13:00:00,2022-11-01 22:00:00,Scott County
Kansas General Election,2022-11-08 0:00:00,885997,Scott County Courthouse (Alley behind courthouse) (Dropbox outside),303 Court St,,Scott City,KS,67871,"303 Court St, Scott City, KS 67871, USA",TRUE,dropbox outside,2022-11-02 13:00:00,2022-11-02 22:00:00,Scott County
Kansas General Election,2022-11-08 0:00:00,885997,Scott County Courthouse (Alley behind courthouse) (Dropbox outside),303 Court St,,Scott City,KS,67871,"303 Court St, Scott City, KS 67871, USA",TRUE,dropbox outside,2022-11-03 13:00:00,2022-11-03 22:00:00,Scott County
Kansas General Election,2022-11-08 0:00:00,885997,Scott County Courthouse (Alley behind courthouse) (Dropbox outside),303 Court St,,Scott City,KS,67871,"303 Court St, Scott City, KS 67871, USA",TRUE,dropbox outside,2022-11-04 13:00:00,2022-11-04 22:00:00,Scott County
Kansas General Election,2022-11-08 0:00:00,885997,Scott County Courthouse (Alley behind courthouse) (Dropbox outside),303 Court St,,Scott City,KS,67871,"303 Court St, Scott City, KS 67871, USA",TRUE,dropbox outside,2022-11-07 14:00:00,2022-11-07 18:00:00,Scott County
Kansas General Election,2022-11-08 0:00:00,885884,Sedgwick County Election Office (#101),510 N. Main,,Wichita,KS,67203,"510 N Main St, Wichita, KS 67203, USA",FALSE,,2022-10-24 13:00:00,2022-10-24 22:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885884,Sedgwick County Election Office (#101),510 N. Main,,Wichita,KS,67203,"510 N Main St, Wichita, KS 67203, USA",FALSE,,2022-10-25 13:00:00,2022-10-25 22:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885884,Sedgwick County Election Office (#101),510 N. Main,,Wichita,KS,67203,"510 N Main St, Wichita, KS 67203, USA",FALSE,,2022-10-26 13:00:00,2022-10-26 22:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885884,Sedgwick County Election Office (#101),510 N. Main,,Wichita,KS,67203,"510 N Main St, Wichita, KS 67203, USA",FALSE,,2022-10-27 13:00:00,2022-10-27 22:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885884,Sedgwick County Election Office (#101),510 N. Main,,Wichita,KS,67203,"510 N Main St, Wichita, KS 67203, USA",FALSE,,2022-10-28 13:00:00,2022-10-28 22:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885884,Sedgwick County Election Office (#101),510 N. Main,,Wichita,KS,67203,"510 N Main St, Wichita, KS 67203, USA",FALSE,,2022-10-31 13:00:00,2022-10-31 22:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885884,Sedgwick County Election Office (#101),510 N. Main,,Wichita,KS,67203,"510 N Main St, Wichita, KS 67203, USA",FALSE,,2022-11-01 13:00:00,2022-11-01 22:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885884,Sedgwick County Election Office (#101),510 N. Main,,Wichita,KS,67203,"510 N Main St, Wichita, KS 67203, USA",FALSE,,2022-11-02 13:00:00,2022-11-02 22:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885884,Sedgwick County Election Office (#101),510 N. Main,,Wichita,KS,67203,"510 N Main St, Wichita, KS 67203, USA",FALSE,,2022-11-03 13:00:00,2022-11-03 22:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885884,Sedgwick County Election Office (#101),510 N. Main,,Wichita,KS,67203,"510 N Main St, Wichita, KS 67203, USA",FALSE,,2022-11-04 13:00:00,2022-11-04 22:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885884,Sedgwick County Election Office (#101),510 N. Main,,Wichita,KS,67203,"510 N Main St, Wichita, KS 67203, USA",FALSE,,2022-11-07 14:00:00,2022-11-07 18:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885885,Sedgwick County Election Office (#101) (Hand off inside),510 N. Main,,Wichita,KS,67203,"510 N Main St, Wichita, KS 67203, USA",TRUE,hand off inside,2022-10-24 13:00:00,2022-10-24 22:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885885,Sedgwick County Election Office (#101) (Hand off inside),510 N. Main,,Wichita,KS,67203,"510 N Main St, Wichita, KS 67203, USA",TRUE,hand off inside,2022-10-25 13:00:00,2022-10-25 22:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885885,Sedgwick County Election Office (#101) (Hand off inside),510 N. Main,,Wichita,KS,67203,"510 N Main St, Wichita, KS 67203, USA",TRUE,hand off inside,2022-10-26 13:00:00,2022-10-26 22:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885885,Sedgwick County Election Office (#101) (Hand off inside),510 N. Main,,Wichita,KS,67203,"510 N Main St, Wichita, KS 67203, USA",TRUE,hand off inside,2022-10-27 13:00:00,2022-10-27 22:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885885,Sedgwick County Election Office (#101) (Hand off inside),510 N. Main,,Wichita,KS,67203,"510 N Main St, Wichita, KS 67203, USA",TRUE,hand off inside,2022-10-28 13:00:00,2022-10-28 22:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885885,Sedgwick County Election Office (#101) (Hand off inside),510 N. Main,,Wichita,KS,67203,"510 N Main St, Wichita, KS 67203, USA",TRUE,hand off inside,2022-10-31 13:00:00,2022-10-31 22:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885885,Sedgwick County Election Office (#101) (Hand off inside),510 N. Main,,Wichita,KS,67203,"510 N Main St, Wichita, KS 67203, USA",TRUE,hand off inside,2022-11-01 13:00:00,2022-11-01 22:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885885,Sedgwick County Election Office (#101) (Hand off inside),510 N. Main,,Wichita,KS,67203,"510 N Main St, Wichita, KS 67203, USA",TRUE,hand off inside,2022-11-02 13:00:00,2022-11-02 22:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885885,Sedgwick County Election Office (#101) (Hand off inside),510 N. Main,,Wichita,KS,67203,"510 N Main St, Wichita, KS 67203, USA",TRUE,hand off inside,2022-11-03 13:00:00,2022-11-03 22:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885885,Sedgwick County Election Office (#101) (Hand off inside),510 N. Main,,Wichita,KS,67203,"510 N Main St, Wichita, KS 67203, USA",TRUE,hand off inside,2022-11-04 13:00:00,2022-11-04 22:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885885,Sedgwick County Election Office (#101) (Hand off inside),510 N. Main,,Wichita,KS,67203,"510 N Main St, Wichita, KS 67203, USA",TRUE,hand off inside,2022-11-07 14:00:00,2022-11-07 18:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885886,Bel Aire City Building,7651 E Central Park,,Bel Aire,KS,67226,"Bel Aire City Hall, 7651 E Central Park Ave, Bel Aire, KS 67226, USA",FALSE,,2022-11-01 15:00:00,2022-11-02 0:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885886,Bel Aire City Building,7651 E Central Park,,Bel Aire,KS,67226,"Bel Aire City Hall, 7651 E Central Park Ave, Bel Aire, KS 67226, USA",FALSE,,2022-11-02 15:00:00,2022-11-03 0:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885886,Bel Aire City Building,7651 E Central Park,,Bel Aire,KS,67226,"Bel Aire City Hall, 7651 E Central Park Ave, Bel Aire, KS 67226, USA",FALSE,,2022-11-03 15:00:00,2022-11-04 0:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885886,Bel Aire City Building,7651 E Central Park,,Bel Aire,KS,67226,"Bel Aire City Hall, 7651 E Central Park Ave, Bel Aire, KS 67226, USA",FALSE,,2022-11-04 15:00:00,2022-11-05 0:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885886,Bel Aire City Building,7651 E Central Park,,Bel Aire,KS,67226,"Bel Aire City Hall, 7651 E Central Park Ave, Bel Aire, KS 67226, USA",FALSE,,2022-11-05 15:00:00,2022-11-06 0:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885887,Bel Aire City Building (Hand off inside),7651 E Central Park,,Bel Aire,KS,67226,"Bel Aire City Hall, 7651 E Central Park Ave, Bel Aire, KS 67226, USA",TRUE,hand off inside,2022-11-01 15:00:00,2022-11-02 0:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885887,Bel Aire City Building (Hand off inside),7651 E Central Park,,Bel Aire,KS,67226,"Bel Aire City Hall, 7651 E Central Park Ave, Bel Aire, KS 67226, USA",TRUE,hand off inside,2022-11-02 15:00:00,2022-11-03 0:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885887,Bel Aire City Building (Hand off inside),7651 E Central Park,,Bel Aire,KS,67226,"Bel Aire City Hall, 7651 E Central Park Ave, Bel Aire, KS 67226, USA",TRUE,hand off inside,2022-11-03 15:00:00,2022-11-04 0:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885887,Bel Aire City Building (Hand off inside),7651 E Central Park,,Bel Aire,KS,67226,"Bel Aire City Hall, 7651 E Central Park Ave, Bel Aire, KS 67226, USA",TRUE,hand off inside,2022-11-04 15:00:00,2022-11-05 0:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885887,Bel Aire City Building (Hand off inside),7651 E Central Park,,Bel Aire,KS,67226,"Bel Aire City Hall, 7651 E Central Park Ave, Bel Aire, KS 67226, USA",TRUE,hand off inside,2022-11-05 15:00:00,2022-11-06 0:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885888,Goddard District Conference Center,315 S Main,,Goddard,KS,67052,"315 S Main St, Goddard, KS 67052, USA",FALSE,,2022-11-01 15:00:00,2022-11-02 0:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885888,Goddard District Conference Center,315 S Main,,Goddard,KS,67052,"315 S Main St, Goddard, KS 67052, USA",FALSE,,2022-11-02 15:00:00,2022-11-03 0:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885888,Goddard District Conference Center,315 S Main,,Goddard,KS,67052,"315 S Main St, Goddard, KS 67052, USA",FALSE,,2022-11-03 15:00:00,2022-11-04 0:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885888,Goddard District Conference Center,315 S Main,,Goddard,KS,67052,"315 S Main St, Goddard, KS 67052, USA",FALSE,,2022-11-04 15:00:00,2022-11-05 0:00:00,Sedgwick County
Kansas General Election,2022-11-08 0:00:00,885888,Goddard District Conference Center,315 S Main,,Goddard,KS,67052,"315 S Main St, Goddard, KS 67052, USA",FALSE,,2022-11-05 15:00:00,2022-11-06 0:00:00,Sedgwick County
